Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU29,OUT045,2334.062
FDW35,OUT046,730.9181
FDH05,OUT010,667.05774
FDP26,OUT049,1622.4661
DRG27,OUT035,710.3558
FDQ33,OUT046,2446.4631
FDH20,OUT010,325.6996
FDV14,OUT046,1368.76
DRD01,OUT046,857.5583
NCI17,OUT049,1503.9081
FDF39,OUT010,776.8647
FDX37,OUT046,1674.5114
NCX17,OUT035,3510.6443
FDN03,OUT013,4339.7393
NCS41,OUT010,677.09973
FDH34,OUT045,3105.7036
NCX53,OUT018,1785.5544
FDY31,OUT046,2284.6326
FDD20,OUT017,2194.7786
FDE51,OUT045,775.5344
FDV27,OUT046,1356.3027
FDF16,OUT035,2337.111
FDZ02,OUT049,1459.5171
NCK05,OUT045,1006.9516
FDM12,OUT027,4854.359
NCA05,OUT018,2021.2732
FDX33,OUT045,2569.7158
FDM25,OUT049,3155.414
FDE41,OUT018,1137.8738
FDW14,OUT045,1393.0571
NCD30,OUT046,1513.7139
FDB23,OUT010,828.5737
FDF45,OUT046,960.31573
FDW20,OUT017,2190.1953
FDF47,OUT045,3078.0017
NCR05,OUT019,635.8374
DRB01,OUT046,3175.3325
FDE36,OUT013,2657.2258
FDU56,OUT049,3229.3064
FDB23,OUT049,3688.5796
FDN48,OUT049,1417.9119
FDS43,OUT013,3160.9058
NCN05,OUT013,3210.7363
NCL53,OUT049,3055.0872
FDL56,OUT046,1362.7405
FDH17,OUT018,1348.26
FDP37,OUT046,2088.8982
FDG09,OUT019,557.2262
FDA55,OUT045,3742.1133
FDX31,OUT049,3971.736
FDJ41,OUT045,4210.2285
DRC24,OUT045,2507.8828
FDQ21,OUT035,2213.3052
NCT54,OUT045,1493.2815
FDH08,OUT049,4138.637
FDY38,OUT018,3322.5876
DRM11,OUT010,667.8297
FDG32,OUT049,3465.573
NCH18,OUT046,3760.6729
FDI20,OUT035,3757.0376
FDA33,OUT018,2134.092
FDN45,OUT013,3513.1404
FDT45,OUT010,269.08157
FDR32,OUT035,3772.0603
FDA48,OUT017,3518.5264
FDN23,OUT017,2391.2644
NCR18,OUT035,717.9624
FDD45,OUT046,1468.3612
FDI22,OUT018,3143.3706
FDT09,OUT013,2235.4956
DRC24,OUT027,4002.6465
FDT39,OUT046,2307.7908
FDX28,OUT045,1601.9224
FDA50,OUT018,1315.0837
FDT33,OUT027,4423.519
FDQ60,OUT049,2075.3577
NCM19,OUT018,1657.0663
FDF40,OUT046,3895.2996
NCI30,OUT035,3922.529
FDK34,OUT049,4163.1597
FDA38,OUT027,6561.6
FDT02,OUT045,659.5987
FDC11,OUT017,1398.6686
FDD08,OUT046,697.5815
NCS29,OUT046,4101.8687
DRI03,OUT010,539.7928
FDK48,OUT035,1076.9131
FDM52,OUT049,2489.5479
FDP49,OUT035,885.1537
DRA24,OUT046,2534.5386
NCJ43,OUT049,2927.4265
FDE11,OUT045,3079.9194
FDP01,OUT049,2292.9377
FDQ59,OUT018,1138.0137
FDA43,OUT019,563.86285
FDL14,OUT017,2429.5571
FDV50,OUT010,348.39078
FDT01,OUT027,5495.5054
NCC42,OUT035,2189.5947
FDO28,OUT046,1881.9547
FDD32,OUT019,331.01532
FDV45,OUT035,3181.1619
NCW17,OUT019,334.29953
NCJ17,OUT027,2424.752
NCF18,OUT049,3071.1794
FDP01,OUT045,2292.675
FDH24,OUT045,2460.8655
FDI38,OUT027,5604.974
FDX03,OUT035,730.6378
FDY28,OUT046,3472.0996
FDN34,OUT018,2512.5627
FDJ02,OUT045,2492.9473
FDW40,OUT019,326.89035
FDX03,OUT017,721.18964
FDE17,OUT027,3811.4004
FDT58,OUT046,2737.577
FDI38,OUT013,3536.1355
FDW22,OUT035,3858.1252
FDS15,OUT027,2624.9714
NCX06,OUT013,3123.865
DRK47,OUT035,3894.9238
FDC23,OUT027,5097.512
FDM56,OUT010,324.9195
FDP21,OUT046,3233.4636
FDP58,OUT046,3246.4587
FDA27,OUT019,560.46423
FDK41,OUT019,320.47855
NCH42,OUT046,3779.3
FDG29,OUT045,698.5214
FDW15,OUT018,2178.2437
FDD28,OUT018,758.25806
FDQ37,OUT049,3326.308
FDC23,OUT035,3036.6382
FDV13,OUT035,1449.5494
FDK33,OUT046,3391.44
FDO33,OUT013,1997.8053
FDN21,OUT017,2684.4348
NCW06,OUT027,5320.964
FDI38,OUT035,3813.0195
FDC21,OUT027,2645.2888
NCS05,OUT046,2096.2312
NCN53,OUT049,762.28156
FDV40,OUT010,302.7736
FDG60,OUT017,4018.0378
NCY30,OUT027,5284.68
FDM40,OUT045,2072.1414
NCO30,OUT046,3015.66
FDK10,OUT046,2836.981
FDM36,OUT045,2903.764
FDN10,OUT013,1968.8424
FDM46,OUT018,1317.294
FDX50,OUT049,1758.9442
FDP33,OUT045,3804.133
FDO12,OUT045,3118.0413
FDC28,OUT013,1680.0692
FDO31,OUT045,1333.3679
FDX45,OUT035,2602.9224
FDV21,OUT049,2148.535
FDH04,OUT049,1392.9059
NCG54,OUT013,2913.3025
FDO13,OUT046,2553.087
FDA09,OUT027,4749.731
FDC38,OUT017,2180.67
NCO42,OUT046,2299.1843
FDL45,OUT049,2195.154
NCK31,OUT013,762.723
FDM39,OUT017,2793.8958
FDC22,OUT010,644.65826
FDF46,OUT046,1919.8164
FDQ37,OUT045,3234.3809
FDH41,OUT010,659.24146
FDQ04,OUT046,698.95416
NCQ02,OUT027,4811.15
FDJ57,OUT027,5318.878
NCE07,OUT049,2165.8604
FDE56,OUT013,946.7348
FDI20,OUT049,3561.2126
FDK36,OUT018,664.8758
FDP08,OUT027,5411.1074
FDF44,OUT017,2127.939
NCU53,OUT017,2771.431
FDF47,OUT035,3218.3652
FDS55,OUT010,466.73395
FDZ52,OUT010,320.55048
FDL04,OUT018,1470.8671
NCM26,OUT035,2512.943
FDX43,OUT049,2764.813
FDP52,OUT049,3982.2183
DRK49,OUT045,706.12103
FDE38,OUT013,2654.3372
DRF13,OUT035,2482.8494
FDK41,OUT010,334.34943
FDJ04,OUT027,2990.0806
FDZ44,OUT018,1648.1489
FDS11,OUT013,3817.0796
FDA55,OUT049,3917.9858
NCW53,OUT046,2916.6548
FDB49,OUT027,2701.577
FDD23,OUT017,3245.0698
NCV42,OUT045,1715.9016
NCZ29,OUT018,1763.5223
FDQ26,OUT013,856.5189
FDV08,OUT017,715.6707
FDC53,OUT049,1603.5448
FDV58,OUT010,590.1952
NCP02,OUT019,281.61478
DRI37,OUT045,898.7241
FDQ12,OUT049,4118.2026
FDE33,OUT046,1208.7501
FDX27,OUT045,1444.4084
FDM22,OUT017,795.64294
NCH30,OUT019,330.90878
FDC04,OUT017,3994.7827
FDO38,OUT046,1294.7323
FDV52,OUT027,2995.851
FDB32,OUT013,1517.761
FDV43,OUT018,662.5154
FDI24,OUT018,2739.0366
FDR40,OUT017,1372.1656
FDW02,OUT049,2230.15
FDE44,OUT049,762.5043
FDL38,OUT046,1435.3641
NCT54,OUT010,328.8453
DRJ39,OUT010,724.37115
FDW55,OUT049,4340.725
DRF13,OUT019,410.46786
NCW17,OUT049,2250.4697
FDP13,OUT035,705.19495
FDS08,OUT018,2676.1765
NCP17,OUT035,1007.2586
NCO53,OUT035,3164.2253
FDH19,OUT045,2706.76
FDJ04,OUT017,2127.8813
FDG10,OUT049,914.9119
FDA40,OUT010,340.1584
FDI53,OUT045,2578.0957
FDU09,OUT010,271.77588
FDK60,OUT045,1596.8345
FDR43,OUT017,650.29865
FDW22,OUT017,3667.2913
DRP47,OUT010,728.3723
DRG48,OUT010,507.38956
FDA14,OUT035,2470.0771
FDU49,OUT013,1439.4984
FDK28,OUT045,3750.896
FDT19,OUT046,2871.5947
NCQ42,OUT045,2080.5327
FDD03,OUT045,3692.254
NCM53,OUT013,1727.0276
NCX53,OUT045,2207.2654
FDV14,OUT027,2433.3394
NCZ54,OUT017,2731.8855
FDB39,OUT013,851.76776
DRC24,OUT046,2439.7532
FDY36,OUT013,1040.6984
FDN01,OUT035,2823.6748
DRH25,OUT046,853.0631
FDV08,OUT046,716.5626
NCP53,OUT049,4172.444
FDU52,OUT010,476.2183
NCI42,OUT045,3303.4326
FDZ14,OUT035,2043.926
FDF11,OUT046,3931.377
FDQ13,OUT018,1173.2643
FDO32,OUT010,249.98653
DRJ37,OUT018,2184.9592
FDY43,OUT046,2758.1592
NCT41,OUT017,2559.1216
NCV17,OUT045,2125.0454
FDM04,OUT027,1484.441
DRB48,OUT018,580.5999
FDM24,OUT013,2337.255
FDT37,OUT049,4225.794
NCO05,OUT010,335.45285
FDL13,OUT046,3811.64
FDL15,OUT017,2494.0889
FDB11,OUT018,3081.545
FDL14,OUT019,429.71625
FDY10,OUT019,333.64438
FDJ40,OUT049,1710.5201
NCW18,OUT046,3652.9246
NCY06,OUT013,2202.9941
DRE13,OUT018,1166.0205
FDA26,OUT045,3542.906
NCE19,OUT010,260.57172
FDE33,OUT035,1290.179
DRL59,OUT027,1524.7533
FDY07,OUT046,754.8766
FDF57,OUT018,2555.5845
FDM58,OUT035,1760.3282
FDP26,OUT027,2421.785
FDY32,OUT046,2686.9082
FDD51,OUT010,244.79672
FDU22,OUT018,1723.2363
FDZ49,OUT018,3267.927
NCI42,OUT017,3541.9734
FDT04,OUT027,954.0488
NCU41,OUT045,2967.4885
FDS56,OUT045,3939.4434
NCN42,OUT017,2575.1584
FDK34,OUT046,3783.1846
FDB03,OUT017,3830.389
DRJ25,OUT035,782.5587
FDT25,OUT027,3166.934
FDN20,OUT013,2755.3208
FDP09,OUT013,3401.6035
FDM20,OUT019,592.94684
NCG55,OUT046,1950.7163
NCP14,OUT045,1656.4833
NCH06,OUT046,3647.6936
FDV52,OUT013,1903.6838
NCL07,OUT035,706.1487
DRJ11,OUT027,4450.0146
DRO59,OUT013,1181.8026
FDW15,OUT010,485.2576
NCQ30,OUT035,2109.405
NCN54,OUT019,315.22498
FDY01,OUT027,3112.3914
FDX39,OUT035,3670.6858
FDH53,OUT027,2231.2632
FDA57,OUT035,700.1861
NCC07,OUT010,328.76825
FDU28,OUT013,3060.401
FDK36,OUT010,275.44205
FDR36,OUT018,613.66626
NCQ17,OUT035,2415.2246
FDS28,OUT019,269.24002
FDE08,OUT045,2510.0547
FDU22,OUT046,1950.5006
FDG41,OUT045,1691.506
FDO31,OUT010,363.70718
FDM21,OUT019,557.663
FDU40,OUT017,2839.0247
FDV36,OUT018,1784.3302
FDT10,OUT027,1765.164
FDX38,OUT045,765.9262
NCU30,OUT027,3978.0596
NCV06,OUT049,3206.0303
FDT16,OUT035,4256.578
NCP41,OUT027,2550.5276
FDZ56,OUT017,2988.3127
FDC22,OUT035,3178.7776
FDU10,OUT035,700.13513
FDS46,OUT045,1964.9065
FDO08,OUT049,2937.1797
NCV42,OUT018,1553.2915
FDP33,OUT035,4016.6807
FDJ12,OUT046,3507.0952
FDH04,OUT045,1445.9379
NCU54,OUT013,3318.8894
FDO36,OUT010,511.74744
FDT37,OUT027,6364.572
FDD14,OUT010,610.54816
FDA16,OUT013,3543.2573
NCS42,OUT019,333.40775
FDP10,OUT019,290.26456
FDQ28,OUT049,2516.2378
FDK57,OUT010,372.73657
FDK02,OUT013,1975.119
FDW47,OUT018,1777.3168
NCC42,OUT018,1783.9877
FDQ37,OUT018,2975.5117
FDL40,OUT046,1518.0619
DRE13,OUT010,371.8481
FDQ34,OUT027,2688.9219
NCB54,OUT046,2039.2998
FDS48,OUT049,2496.9211
FDO15,OUT045,1067.7399
NCT30,OUT013,758.3221
FDU49,OUT027,2381.02
FDE21,OUT046,1967.5671
FDS49,OUT019,367.08334
FDT38,OUT027,2408.0273
FDZ01,OUT045,1684.7635
FDC41,OUT035,1267.8752
DRG13,OUT010,515.3971
NCZ42,OUT018,3226.438
NCM07,OUT045,1392.2759
NCV17,OUT018,1777.7302
DRK39,OUT035,1367.941
FDS37,OUT018,1647.5809
FDV12,OUT019,314.8099
NCG19,OUT018,3281.111
FDS51,OUT013,959.2646
NCO14,OUT046,704.9146
FDC38,OUT046,2127.2808
FDN15,OUT046,2146.1108
NCH42,OUT013,3936.2446
FDQ22,OUT046,658.85895
FDC05,OUT013,3183.415
FDZ31,OUT013,3164.1995
DRJ23,OUT049,3069.1724
FDC52,OUT035,2455.7158
DRD12,OUT010,341.8966
FDV55,OUT017,2542.8333
FDD32,OUT046,1252.1422
FDR01,OUT049,3438.8108
FDY08,OUT019,331.38736
FDQ45,OUT045,3171.1638
DRN11,OUT027,3248.0308
NCS05,OUT018,1786.5656
FDY32,OUT035,2586.9182
NCD31,OUT045,2805.7231
NCE06,OUT049,2575.2222
NCP14,OUT046,1666.1447
NCF18,OUT019,544.1007
FDF14,OUT018,2167.7146
FDB22,OUT017,2377.4807
NCH54,OUT049,2749.2297
FDU27,OUT035,770.33203
FDS58,OUT027,4174.0386
NCU29,OUT035,2435.6023
FDJ57,OUT013,3248.3743
FDL56,OUT049,1379.6704
FDH60,OUT035,3217.9219
FDN24,OUT018,751.71173
FDD02,OUT017,2157.1804
FDP15,OUT017,4230.6533
FDB28,OUT027,5393.5586
DRC49,OUT045,2393.4258
NCG30,OUT018,1731.644
FDJ14,OUT049,1298.4393
FDL52,OUT045,666.27734
NCG19,OUT027,6342.9937
NCN41,OUT035,2174.8281
FDW22,OUT013,3787.6885
FDI02,OUT013,1839.529
FDV51,OUT045,2775.266
FDV48,OUT046,1280.7139
NCL17,OUT019,329.85858
FDP46,OUT045,1428.7886
FDU10,OUT045,661.1205
FDT37,OUT010,714.7223
FDI27,OUT035,775.1927
FDN51,OUT046,4205.373
FDW07,OUT035,1358.2836
FDN45,OUT049,3608.7542
DRN37,OUT027,4356.1885
DRF48,OUT049,3088.0598
FDP38,OUT019,265.59473
NCX18,OUT027,5240.696
FDK45,OUT018,1670.6296
FDZ37,OUT049,1355.9486
FDS50,OUT018,3231.0762
NCR54,OUT018,2739.2039
NCS17,OUT035,1536.3875
FDV31,OUT046,2759.7375
DRE27,OUT017,1522.5286
FDN60,OUT013,2677.3809
FDK26,OUT013,3133.4485
FDX37,OUT018,1518.2687
FDW31,OUT046,3082.5237
FDX26,OUT018,2815.354
DRL49,OUT019,326.00717
FDU49,OUT017,1456.4095
FDY58,OUT046,3759.5579
FDN03,OUT045,4019.963
NCV06,OUT010,592.85724
FDH53,OUT045,1366.9622
FDG31,OUT018,786.8163
NCC06,OUT045,2205.9783
FDS13,OUT049,4101.678
FDP16,OUT035,4073.4666
FDA35,OUT013,2154.8557
DRP47,OUT018,3478.161
FDY28,OUT010,711.7566
FDY20,OUT035,1445.2195
NCH30,OUT017,1816.6449
NCR29,OUT019,281.271
NCP05,OUT013,2403.3765
NCF30,OUT019,320.95853
FDA08,OUT035,2789.8303
FDN51,OUT027,6378.988
FDH12,OUT046,1676.8202
FDY39,OUT017,3404.252
NCO53,OUT045,3035.427
FDB40,OUT046,2520.9004
FDH02,OUT049,1383.6743
FDY11,OUT027,1794.0718
FDQ09,OUT019,333.4789
FDP16,OUT013,4128.8945
NCF55,OUT018,564.77454
FDY09,OUT027,4759.3975
FDY39,OUT045,3368.644
NCU53,OUT049,2728.8057
NCT41,OUT049,2542.4644
FDJ45,OUT046,664.18805
FDR28,OUT013,2712.208
FDN08,OUT013,1978.5967
FDJ07,OUT049,1922.3593
FDZ09,OUT027,3945.6567
FDQ14,OUT017,2434.1768
FDY12,OUT027,1318.1969
FDK57,OUT046,2037.9224
FDD20,OUT049,2195.3113
FDS36,OUT018,1638.5421
FDI40,OUT049,1654.6766
FDJ40,OUT045,1700.4917
FDE08,OUT013,2510.3613
DRK01,OUT013,1500.4583
FDC58,OUT049,713.5491
FDE50,OUT046,3033.1497
FDX48,OUT035,2589.7402
DRM35,OUT018,2734.954
FDG41,OUT013,1659.4945
FDB52,OUT046,3661.2266
FDV19,OUT045,2673.2842
DRG48,OUT017,2390.8884
FDI26,OUT013,2828.2375
FDU11,OUT019,323.89297
FDF59,OUT019,318.3375
FDR07,OUT049,1485.9338
NCE06,OUT017,2508.6663
FDE10,OUT046,2082.4192
NCO55,OUT046,1688.7795
FDZ13,OUT013,757.92236
FDT50,OUT017,1534.8916
FDH12,OUT010,316.552
FDD21,OUT045,1924.7129
NCM05,OUT013,4428.1465
FDK04,OUT013,853.99884
FDN33,OUT017,1555.2937
NCM18,OUT010,290.61417
DRC25,OUT049,1402.8993
FDT47,OUT017,1700.23
FDD45,OUT027,2525.7185
NCD07,OUT018,1647.069
NCY54,OUT010,538.14246
FDL12,OUT049,977.0397
FDL02,OUT017,1721.4393
FDC60,OUT035,1609.6744
FDR37,OUT017,3104.8206
FDY16,OUT017,3244.9172
FDU26,OUT045,2057.0115
FDN24,OUT013,851.7979
FDH44,OUT013,2441.8386
FDE23,OUT010,246.61395
FDW60,OUT017,2921.474
FDQ55,OUT049,1973.8114
FDV32,OUT027,1888.2233
FDV03,OUT010,463.31964
FDY14,OUT010,787.2464
NCL55,OUT027,6437.3345
DRF25,OUT017,717.49994
FDX03,OUT046,707.8451
FDF40,OUT045,3931.1765
FDX24,OUT010,354.7194
FDA25,OUT049,1710.3127
FDH21,OUT018,2386.4773
FDB47,OUT010,656.20465
FDT34,OUT019,290.26456
FDS39,OUT010,385.10574
NCU05,OUT046,1275.4548
FDE02,OUT049,1487.577
FDL25,OUT035,1421.7157
FDC50,OUT049,1506.1069
FDZ32,OUT049,1661.7268
FDV14,OUT045,1367.5085
FDR07,OUT045,1498.7416
FDB26,OUT049,892.56647
NCR50,OUT045,2554.0447
FDP01,OUT018,2049.8252
FDH57,OUT045,2083.911
FDM60,OUT027,999.68494
FDA45,OUT017,2743.6958
FDU55,OUT017,4503.678
FDH40,OUT035,1362.4766
FDG40,OUT019,196.59291
FDT12,OUT049,3765.4624
DRL59,OUT045,876.483
FDT47,OUT018,1564.3308
FDI60,OUT017,1050.5153
DRF51,OUT027,954.241
NCK31,OUT049,772.2192
FDB08,OUT045,2488.6606
FDM44,OUT035,1654.4263
FDD46,OUT018,2139.5208
FDR27,OUT019,329.96237
FDV56,OUT010,339.38846
FDM02,OUT049,1389.4005
FDU45,OUT018,1686.5159
FDZ10,OUT017,2212.4312
NCK31,OUT010,247.09543
FDR27,OUT035,2186.1492
FDF33,OUT013,1678.6627
FDJ36,OUT046,1660.7355
FDP33,OUT049,3891.0203
FDG17,OUT046,3996.0093
FDG47,OUT027,4066.4028
NCW29,OUT046,2097.6304
DRH59,OUT017,1079.4406
FDR32,OUT017,3764.647
FDP48,OUT035,3416.1821
FDG17,OUT035,4012.7302
DRJ59,OUT017,714.5686
FDY48,OUT027,2636.045
FDB02,OUT046,2838.926
FDN10,OUT019,326.5953
NCD55,OUT035,718.71326
FDX34,OUT013,2099.4463
FDZ38,OUT045,3026.7722
DRF37,OUT049,4283.9272
DRL47,OUT019,326.13095
FDL27,OUT035,1057.5302
NCP53,OUT035,3981.7908
FDT03,OUT019,637.6832
FDJ28,OUT035,3323.4514
FDF40,OUT018,3480.7441
FDA32,OUT035,3575.774
NCP02,OUT017,904.71277
FDZ31,OUT045,3115.2346
NCQ29,OUT013,4109.6694
FDP57,OUT010,310.41306
FDL32,OUT027,3222.5996
DRB01,OUT035,3231.093
FDJ40,OUT046,1702.7725
FDO24,OUT018,2369.191
FDO11,OUT018,3599.7908
FDA56,OUT035,2091.7024
FDF02,OUT045,1706.0918
FDA10,OUT013,2132.2578
NCI55,OUT017,2309.9941
FDZ40,OUT010,264.51758
FDV08,OUT049,715.0493
FDN48,OUT013,1432.8148
FDU57,OUT017,2395.0771
DRF49,OUT013,1924.8997
FDS02,OUT035,3175.929
FDS43,OUT046,3058.5403
FDT16,OUT013,4195.1216
FDX19,OUT027,6414.4424
FDK15,OUT046,1592.6995
DRA12,OUT049,2198.2524
FDY35,OUT017,811.6493
NCU42,OUT013,2906.6921
FDD26,OUT013,3165.1426
FDR11,OUT018,2393.2075
NCP53,OUT045,3856.476
FDP34,OUT045,2620.0654
NCV41,OUT019,333.96097
FDN20,OUT018,2431.1355
FDZ16,OUT018,2797.861
FDZ28,OUT049,2145.454
NCL55,OUT013,4191.4106
NCJ17,OUT046,1358.9677
FDT37,OUT046,3908.0847
FDV51,OUT049,2880.7378
FDZ28,OUT035,2232.2017
FDN27,OUT013,1889.5245
FDS14,OUT019,427.78717
FDZ58,OUT045,2161.4287
FDD46,OUT046,2310.3513
FDJ03,OUT035,779.87244
FDU03,OUT010,522.8128
FDA33,OUT027,3738.482
NCW53,OUT035,3106.0334
NCC55,OUT017,671.087
FDP52,OUT019,612.99854
FDE39,OUT049,2060.8247
FDB44,OUT035,3608.4124
FDG59,OUT013,659.9162
FDI05,OUT013,1017.5048
FDF59,OUT045,2078.0142
FDM39,OUT019,516.4099
FDB14,OUT013,1439.0659
NCS05,OUT019,337.39868
DRJ35,OUT045,990.5216
FDO31,OUT019,328.93448
FDA31,OUT046,2786.77
FDX40,OUT049,692.24915
FDW56,OUT045,3215.0232
FDH09,OUT018,667.1791
FDA52,OUT019,482.1278
FDF20,OUT019,561.3447
FDE40,OUT046,941.393
NCU17,OUT046,1813.4204
NCP14,OUT035,1682.9143
FDN25,OUT027,1622.6182
FDU39,OUT049,978.81555
NCM05,OUT017,4157.634
FDU07,OUT017,2437.9731
FDF28,OUT049,2181.1147
FDR57,OUT049,2555.9688
FDJ33,OUT013,2141.6145
DRH23,OUT035,900.33075
FDQ52,OUT046,4015.5815
DRK13,OUT035,3173.463
FDP09,OUT046,3526.0652
FDR08,OUT027,2639.4792
FDV50,OUT045,2040.8867
FDT13,OUT049,3268.7446
FDJ27,OUT027,2839.0996
FDH21,OUT046,2637.7373
FDW14,OUT027,2437.376
FDL52,OUT049,698.4422
FDW28,OUT017,3177.4224
FDL40,OUT049,1529.0219
FDE24,OUT046,2146.7793
FDX35,OUT049,3855.466
FDP46,OUT017,1424.2987
FDX56,OUT045,3597.7292
FDQ45,OUT049,3226.2788
FDK50,OUT027,3975.211
FDY26,OUT045,3570.3794
FDQ09,OUT017,1931.93
FDN39,OUT049,2799.64
FDP13,OUT017,705.19495
FDR51,OUT013,2402.2754
FDZ49,OUT010,609.02014
FDL28,OUT018,3177.4028
FDZ10,OUT035,2212.4312
FDK38,OUT013,2343.5862
DRL49,OUT027,3367.003
FDR15,OUT013,2426.829
FDQ24,OUT035,4187.847
FDD56,OUT013,3026.9763
NCR42,OUT046,651.2289
FDH52,OUT045,1025.3271
FDH57,OUT019,330.31204
FDR15,OUT010,482.48285
FDJ34,OUT035,2101.945
FDW37,OUT035,1473.6144
FDQ23,OUT018,1509.6501
FDP34,OUT013,2653.9353
FDE04,OUT027,4953.558
FDC48,OUT045,1316.7032
FDA47,OUT019,474.53235
FDI35,OUT018,2770.8071
NCV05,OUT013,2459.5532
FDR28,OUT045,2733.1086
FDH31,OUT017,1613.7997
FDP59,OUT019,288.54575
FDS19,OUT018,952.8679
FDM60,OUT045,697.3944
FDJ44,OUT018,2809.1167
DRH51,OUT017,1361.0034
DRC25,OUT017,1461.5896
DRE25,OUT013,1463.9218
NCX05,OUT049,1996.5782
FDR11,OUT017,2612.0938
DRP47,OUT045,3819.657
DRC49,OUT019,406.65305
FDQ47,OUT027,966.7701
FDL20,OUT013,1819.4486
FDM34,OUT035,2179.3953
NCN55,OUT013,4109.047
FDD41,OUT035,1678.995
FDE52,OUT049,1378.7869
NCT18,OUT019,508.49695
FDJ32,OUT018,765.09644
FDE16,OUT046,3547.1465
FDZ09,OUT045,2615.093
DRZ11,OUT046,2043.5884
FDK41,OUT049,1368.4478
FDE56,OUT049,986.4042
FDH34,OUT013,3093.5767
DRI49,OUT013,1287.1122
DRI59,OUT046,3634.2153
DRC36,OUT049,3054.8772
FDS15,OUT019,288.14163
FDI07,OUT018,3099.7131
FDZ15,OUT018,1709.1027
NCX41,OUT027,5657.062
NCO29,OUT019,518.3452
FDF57,OUT013,2911.5837
FDI33,OUT035,1455.0884
DRJ47,OUT049,2834.9983
FDB34,OUT046,1375.6774
FDY22,OUT027,3344.8018
DRL11,OUT017,2643.1284
FDY46,OUT035,3110.7446
FDG17,OUT013,4189.1313
FDE52,OUT018,1200.5875
DRP47,OUT027,4700.5005
FDO01,OUT010,373.95926
FDL09,OUT046,2642.5176
FDR57,OUT013,2501.9158
DRD37,OUT035,789.63116
FDQ36,OUT027,983.71844
FDL33,OUT049,3221.7366
FDL48,OUT045,772.5616
FDL28,OUT049,3981.812
NCN29,OUT046,750.0434
FDO13,OUT035,2728.2126
FDB38,OUT045,2615.483
FDI36,OUT035,3257.9023
FDI58,OUT035,1474.6237
FDH22,OUT018,1788.1572
FDQ27,OUT013,1813.8121
FDT33,OUT046,2813.5142
FDC56,OUT045,1911.6328
FDF14,OUT046,2336.0435
FDQ39,OUT017,3225.4753
NCM43,OUT017,2904.9614
FDS46,OUT035,2148.9802
FDI22,OUT049,3517.6455
NCE43,OUT045,2836.8184
FDZ36,OUT010,635.72455
FDR13,OUT019,320.53067
FDP46,OUT018,1209.1392
FDW56,OUT019,562.22534
FDB40,OUT017,2630.2007
FDM28,OUT018,2693.2808
FDV49,OUT013,4509.3286
NCS53,OUT018,2346.8816
FDO03,OUT049,4080.2458
FDT15,OUT035,3226.7708
FDD33,OUT049,3907.794
FDX13,OUT017,4269.5005
FDH60,OUT013,3060.0432
DRH51,OUT046,1318.047
NCL07,OUT049,709.13776
FDW51,OUT045,3343.8823
FDF21,OUT019,557.2207
FDH26,OUT019,336.51157
FDJ03,OUT049,764.39435
FDU35,OUT017,1613.3024
DRL01,OUT018,3227.4224
FDE59,OUT045,663.72894
FDI60,OUT035,1050.5153
DRH39,OUT035,1253.1042
FDK36,OUT049,812.5958
FDN52,OUT045,1378.583
FDU12,OUT017,4228.081
NCT05,OUT027,6264.4214
FDS37,OUT027,2994.862
FDK24,OUT017,787.17017
DRF36,OUT013,3164.8848
FDN46,OUT010,323.39297
NCN06,OUT045,2590.6794
FDD59,OUT035,1351.4893
FDM14,OUT045,1727.4022
FDO10,OUT018,748.7555
FDU35,OUT013,1521.2698
NCA30,OUT018,2757.3179
NCO41,OUT049,1532.0332
FDI24,OUT046,2812.012
FDZ16,OUT046,3014.2446
FDV47,OUT046,1314.8457
FDV16,OUT045,656.6536
FDZ22,OUT035,1368.4312
FDO20,OUT010,716.45825
FDW38,OUT013,899.83276
FDW52,OUT045,2758.1116
FDT43,OUT019,253.28867
NCS29,OUT045,4202.0894
NCC31,OUT017,2423.0942
FDA21,OUT017,3234.5947
FDQ55,OUT046,1939.5891
NCE54,OUT049,1200.5826
FDD45,OUT017,1520.7958
NCP17,OUT017,1033.5641
FDR47,OUT035,3186.8494
DRM35,OUT013,2982.6484
FDR47,OUT019,573.2787
FDX19,OUT010,720.9903
FDV22,OUT027,4009.4424
FDQ46,OUT027,3174.7761
DRO47,OUT045,1785.7959
FDB44,OUT010,757.4219
FDN02,OUT010,651.9952
FDW10,OUT045,2582.0815
FDJ41,OUT019,773.2347
FDM50,OUT046,879.84503
FDW10,OUT035,2712.0676
FDY48,OUT049,1688.5997
NCE30,OUT027,5369.491
FDO04,OUT045,894.74097
FDQ26,OUT010,272.39847
NCX29,OUT018,2141.5
FDE39,OUT046,1882.5936
NCR54,OUT027,5397.3833
NCP55,OUT027,1826.2373
FDX22,OUT017,3751.0444
FDI05,OUT035,1208.9475
FDC51,OUT027,3015.477
FDC10,OUT013,1999.8159
FDJ46,OUT045,2884.25
FDV10,OUT010,227.95172
FDX12,OUT027,6218.5513
FDL43,OUT019,329.57248
DRB13,OUT046,3128.8267
FDF59,OUT027,3369.7903
FDT35,OUT049,2836.6118
NCJ19,OUT035,907.8555
FDT35,OUT018,2489.973
FDI48,OUT046,747.6055
DRC24,OUT019,411.51697
NCZ05,OUT017,1681.9392
FDJ57,OUT049,3360.4485
